AVGGIFT,HV1_log,IC1_transformed,IC5_transformed,gender,TARGET_D
7.25,6.541029999,13.49566852,4.128598427,Female,11
11,5.468060141,14.02710128,4.121627302,Female,19
20,6.352629396,13.47167456,4.131819952,Female,20
9.643571429,6.385194399,15.35623337,4.152064572,Female,17
3.357142857,6.280395839,13.1019253,4.11362873,Male,5
6.538461539,5.84932478,13.30147137,4.126247211,Female,10
17.5,5.683579767,14.93097136,4.132827644,Female,20
4.857142857,7.156176637,19.10596327,4.25736632,Male,5
15,6.748914038,15.97288437,4.190689992,Female,21
6.25,5.225746674,9.030197412,3.991543619,Female,8
6.333333333,6.401917197,13.15233303,4.162940212,Female,9
26.82926829,6.104793232,13.95988917,4.132741592,Male,47
35,7.037905963,20.04981294,4.264621965,Female,50
6.727272727,6.311734809,15.41252942,4.176159977,Female,14
12.75,6.835184586,18.71447803,4.226963679,Female,25
44.7,6.075346031,14.20347286,4.14163708,Female,7
12.75,6.137727054,12.68524765,4.099968142,Male,30
6.714285714,7.952263309,20.40398312,4.239482386,Male,6
20,6.257667588,13.82363633,4.163841981,Male,20
9.375,7.641564441,14.62744719,4.217482128,Female,10
15,6.124683391,12.84439723,4.164251622,Male,21
25,6.575075841,15.93775998,4.149977566,Male,20
9.833333333,7.244941546,16.465106,4.205126398,Female,5
20,6.576469569,13.8006846,4.204894079,Male,15
8.75,6.484635236,15.6702501,4.093777673,Female,15
6.333333333,7.74586823,17.8656847,4.232680163,Male,2
14,7.308542798,14.29015237,4.202464613,Male,10
4.5,5.509388337,10.73719929,4.060667259,Male,5
5.611111111,6.270988432,14.52360866,4.124081727,Female,5
9.333333333,5.501258211,12.89665646,4.104876608,Male,10
5.45,5.552959585,8.356775196,3.986187734,Male,6
3.576923077,5.926926026,11.64385853,4.098264424,Male,5
16.45454546,7.13089883,16.51445638,4.218054517,Male,20
12.5,6.543911846,16.23098438,4.163642181,U,5
10.2,6.139884552,13.77766207,4.159274421,Female,10
6.166666667,7.112327445,14.31167001,4.240200649,Female,6
8.214285714,6.823286122,16.02506337,4.159986907,Female,11
8.217391304,6.380122537,16.28169473,4.165832502,Male,8
9,6.856461985,13.15233303,4.230857322,Female,10
11.33333333,6.769641977,17.16237877,4.198414774,Male,15
11.42857143,6.613384218,15.81398899,4.186294309,Male,10
8.730769231,6.335054251,13.15233303,4.132598038,Female,15
9,7.862497197,18.70158163,4.264516018,Male,15
11.85714286,8.335431478,18.98139471,4.250142322,Female,15
5.111111111,5.645446898,11.7679009,4.081985402,Male,7
9.428571429,6.230481448,13.00003121,4.118530346,Female,10
16.66666667,6.549650742,16.93082794,4.184859103,Male,25
8.266666667,7.640123173,18.18450531,4.183208627,Male,8
7.428571429,7.746300662,18.49284143,4.266475572,Female,8
15.55555556,7.731053144,18.79149547,4.21586608,Male,5
12.84615385,5.468060141,14.43952862,4.158499649,Female,25
10,8.111628078,16.88378245,4.328852364,Female,17
3.411764706,8.179480185,20.15066529,4.294483168,Male,4
8.666666667,5.953243334,12.79174751,4.152296957,Female,10
18,7.237059026,17.43254663,4.185753621,Female,20
7.428571429,6.520621128,12.97432838,4.173555306,Female,10
7.333333333,6.061456919,13.20238937,4.122159548,U,16
8.428571429,6.388561406,15.88493918,4.16398607,Female,20
9.409090909,5.638354669,11.42092707,4.041921071,Female,20
20,6.161207322,14.99030523,4.124894373,Female,5
17.85714286,6.977281342,15.02961748,4.181543618,Female,25
10,6.606650186,13.4476017,4.156002563,Female,21
14.44444444,7.018401799,16.66084287,4.180163196,Female,14
8.777777778,6.378426184,16.28169473,4.158476443,Male,10
12.54545455,8.633908991,19.37456592,4.318729527,Female,10
24.05882353,8.102889135,19.31415983,4.234896542,Female,25
5.5,7.0800265,10.12946498,4.161512349,Female,7
8.5,6.821107472,14.33312759,4.177962855,Male,10
5.222222222,6.43775165,14.66859938,4.12764533,Female,5
7.333333333,6.03787092,12.76527398,4.122315661,Male,10
6.055555556,6.047372179,15.20417629,4.132224016,Male,20
7,7.17395832,16.89949218,4.22224405,Female,5
8.888888889,6.697034248,14.20347286,4.136025964,Female,10
52,6.721425701,14.33312759,4.135086421,Male,50
15.44444444,5.955837369,13.22728763,4.103001056,Male,17
5.1,5.505331536,12.12664522,4.076805339,Female,6
5.833333333,6.650279049,18.74021905,4.210877013,Female,10
6.07675,6.240275845,17.03963674,4.229449347,Female,11
25,6.993015123,19.35044776,4.21790998,Male,25
10.75,6.371611847,13.47167456,4.167865006,Male,15
25,7.142036575,17.08586353,4.155146529,Female,25
10.11538462,6.517671273,15.54239923,4.16000982,Male,10
7.428571429,6.478509642,17.50617936,4.184116065,Male,9
5.777777778,6.240275845,14.33312759,4.147371066,Female,6
10,6.759255271,14.29015237,4.232150458,Female,10
5,6.008813185,15.6702501,4.156215617,Male,2
6.733333333,7.410347098,20.47986192,4.247776979,Female,5
14.88888889,6.756932389,18.03338731,4.19428156,Female,20
5.866666667,6.473890696,15.70641868,4.161172532,Female,10
8.1,5.214935758,12.73870011,4.121265969,Male,17
6.923076923,6.263398263,15.93775998,4.164240569,Female,10
12.5,6.345636361,16.5308441,4.247766576,Female,21
16.51851852,6.782192056,16.21401371,4.167166243,Female,25
9.789473684,6.685860947,17.41774799,4.214815436,Male,15
20.638,7.313220387,15.44984564,4.244501228,Male,25
5.083333333,7.192934221,16.51445638,4.211375277,Female,5
11.375,7.058758153,17.07048129,4.218020121,Male,5
9.666666667,6.809039306,16.97762412,4.22500126,Female,10
9,6.597145702,17.80910171,4.180548307,Female,10
10.66666667,7.919356191,14.37586418,4.221193361,Female,10
20.41666667,6.208590026,16.43204826,4.17239589,Male,40
11.33333333,6.626717749,13.6144764,4.103689534,Female,14
12.5,6.385194399,12.18460903,4.119762381,Male,10
10,6.968850378,16.465106,4.199306655,Female,10
4.75,6.989335266,18.31980326,4.229498848,Male,5
5.935483871,6.255750042,10.00824231,4.033922109,Male,10
12.5,7.408530567,13.63800982,4.165439264,Female,10
15,7.268920128,14.81095815,4.089373064,Female,10
15,7.043159916,13.84651779,4.1646268,Female,25
15.4,6.558197803,13.27682791,4.164571701,Male,15
25,5.877735782,12.21340544,4.101337196,Male,25
4.4375,5.648974238,13.91474578,4.124726145,Female,5
14.09090909,6.43775165,14.24693524,4.218102654,Male,20
25,6.946013991,14.93097136,4.189929398,Female,50
7.703703704,6.470799504,14.93097136,4.21341067,Female,14
25,6.894670039,17.11654848,4.230054159,Female,25
5.944444444,6.814542897,15.79615685,4.194536935,Female,10
15,6.354370041,15.43120882,4.125762486,Female,10
9.2,6.445719819,15.33738126,4.17311547,Female,10
8.75,6.329720906,16.24792133,4.167133892,Male,10
5.628571429,6.753437919,14.22523492,4.164967838,Female,5
9.4375,6.955592608,17.23824412,4.176060101,Male,10
8.777777778,6.519147288,14.54448728,4.152894201,Female,7
10.5,6.778784898,14.00476366,4.126488869,Male,20
4.166666667,5.746203191,12.21340544,4.101778109,Female,5
4.909090909,6.163314804,11.3557905,4.105555124,Female,5
6.35,7.28276118,16.66084287,4.184255752,Female,10
5.545454545,7.56112159,15.02961748,4.121987598,Female,6
14.54545455,6.981005741,18.33322679,4.218349877,Male,50
3.727272727,5.393627546,12.68524765,4.116144283,Female,5
9.333333333,6.561030666,16.77302171,4.174470552,Male,45
12.5,7.473637108,19.50617712,4.256796073,Female,20
5.0625,6.522092798,15.6702501,4.204045877,Male,5
15,6.871091295,17.62276479,4.22201218,Male,35
8.333333333,7.190676034,18.81703176,4.242518065,Female,10
8.5,6.37331979,14.20347286,4.145200601,Female,20
5.636363636,6.618738984,13.84651779,4.184581028,Female,15
16.48148148,6.529418838,12.2420799,4.082942444,Female,30
13,6.267200549,14.87119175,4.128613261,Female,14
7.1875,6.470799504,14.13781194,4.162110323,Male,12
6.9,6.552507887,12.92264184,4.121501739,Male,10
13,8.334951631,13.49566852,4.144824217,Female,22
11.94444444,7.204149292,17.72357005,4.196634522,Female,20
20,6.866933284,16.12864888,4.199233282,Male,20
15.28571429,6.809039306,16.24792133,4.213969027,Female,32
9.428571429,6.359573869,17.49150056,4.190908155,Male,12
5.444444444,6.551080335,15.83178309,4.148498636,Male,5
9.25,6.70073111,14.24693524,4.146656158,Male,3
3.761904762,6.396929655,16.43204826,4.172426821,Male,10
14.2,8.127109185,19.79899139,4.294623123,Female,25
4.857142857,6.278521424,14.68909475,4.143030191,Female,6
20,6.682108597,13.98235979,4.12840542,Female,20
5.857142857,6.206575927,16.38222246,4.235166698,Female,5
12.33333333,6.993015123,18.99392346,4.219543721,Female,20
8.916666667,6.469250317,13.51958419,4.183536881,Female,10
8.625,6.345636361,15.6702501,4.167015196,Female,10
10.54761905,6.001414878,14.46063421,4.143016998,Female,30
22.5,7.13089883,15.68835412,4.255708586,Female,10
8.230769231,7.023758955,19.0687594,4.225811019,Female,10
6.631578947,6.510258341,15.37504194,4.185376378,Female,5
4.7,6.342121419,13.66146857,4.161036332,Female,5
8,6.778784898,17.37320614,4.166896379,U,12
13.16666667,6.65544035,15.28056119,4.249156473,Female,15
13.23076923,6.411818268,17.19280214,4.243530602,Male,18
15,5.983936281,13.25210023,4.121171536,Male,15
4.352941177,5.204006687,9.078615035,4.098283269,Male,12
25.84375,7.813187268,19.52992033,4.232505892,Male,25
3.260869565,5.480638923,10.00824231,4.049999742,Female,4
12.45454546,7.055312843,18.53232936,4.1957211,Male,20
2.588235294,5.860786223,11.51741104,4.03986932,Female,3
13.375,7.554334824,18.10238041,4.253739237,Female,18
10.21428571,7.371489295,18.77870193,4.264758649,Male,10
13.28571429,6.599870499,12.97432838,4.137124635,Male,20
4.75,7.264730178,18.36001674,4.177015382,Female,10
4.964285714,6.29710932,14.77054601,4.16507764,Female,5
12.23076923,6.8134446,15.37504194,4.243730857,Male,21
14.81818182,6.226536669,12.94853219,4.109879859,Female,20
13.18181818,7.854769183,16.02506337,4.152138005,Female,20
8,6.91770561,18.53232936,4.195308054,Female,10
13.75,6.860663671,16.97762412,4.200707797,Male,10
7.111111111,6.572282543,15.24245885,4.12542814,Male,8
15,7.443663683,18.61081805,4.186814251,Male,20
4.590909091,6.37502482,17.60827291,4.179796146,Female,9
12,6.609349243,14.24693524,4.179670307,Male,13
9.875,6.639875834,15.5791307,4.211572494,Male,15
16.34146342,5.556828062,10.8446566,4.091256253,Female,17
17,5.365976015,11.82905438,4.096976504,Female,23
9.214285714,5.666426688,12.41163425,4.123603944,Female,12
5.5,6.210600077,11.45324919,4.081878635,Female,6
9.8,5.983936281,13.59086772,4.149453242,Male,20
10,6.723832441,15.52397181,4.153693982,Male,10
16,6.309918278,11.38844152,4.21609041,Female,21
10.86666667,6.577861358,15.88493918,4.178414119,Male,11
18.18181818,6.255750042,14.37586418,4.128033408,Male,15
15.55555556,5.897153868,15.43120882,4.159458698,Female,18
19,7.687997166,19.16765708,4.206617107,Female,25
12.75,7.939871576,18.17086775,4.203419204,Male,14
12.25,6.980075941,16.5308441,4.288800994,Female,20
8.666666667,6.159095388,15.33738126,4.14762537,Male,10
15.83333333,7.932362154,15.35623337,4.201077422,Female,18
6.8,6.779921907,14.70953677,4.142262633,Male,5
5.636363636,6.084499413,13.25210023,4.039927532,Female,5
15.33333333,7.085064294,14.26857425,4.175940136,Female,20
11.84615385,6.196444128,13.82363633,4.178227941,Female,10
3.545454546,6.461468176,12.32738395,4.146284272,Female,3
13.42857143,6.576469569,13.00003121,4.147612667,Female,37
17.3125,8.151621647,20.3384984,4.244731771,Female,20
8.958333333,6.628041376,14.24693524,4.180355912,Male,6
22.5,6.749931194,16.75708401,4.175980138,Female,20
4.838709677,5.703782475,9.496059119,4.084522247,Female,5
3.375,6.727431725,17.0550724,4.22567007,Male,3
9.5,6.548219103,16.85227869,4.159320517,Female,12
31.81818182,6.830874235,15.16571141,4.187449557,Female,50
15,7.784473236,17.9359297,4.236182404,U,15
11.23529412,7.118016204,16.44859297,4.230753436,Female,14
4.619047619,7.576097341,16.49803755,4.157064053,Male,5
5.954545455,6.388561406,16.04241601,4.147485569,Female,9
6.125,5.666426688,11.48540986,4.051907572,Female,8
7,6.760414691,14.07157963,4.180037758,Male,13
9.75,6.711740395,15.6702501,4.209569394,Female,15
8.619047619,6.300785795,15.72444399,4.173412286,Male,10
8,6.559615237,16.89949218,4.218500682,Female,10
5.2,7.549609165,17.10121922,4.291509432,Female,6
6,6.177944114,9.405988445,4.158858752,Male,10
16.5,7.654917048,15.70641868,4.266544856,Female,50
8.823529412,6.979145275,18.04722683,4.210560766,Male,15
15,6.951772164,18.82977462,4.220145882,Male,20
6.583333333,6.452048954,14.66859938,4.155955166,Male,12
7.142857143,5.891644212,13.37490329,4.076627659,Male,10
8.125,7.552762084,18.62383704,4.312106293,Male,10
5.5,6.272877007,15.50550297,4.147065193,Female,6
10,6.9902565,14.93097136,4.185900501,Female,12
6.875,7.327123292,17.11654848,4.234990587,Male,10
4.866666667,6.52649486,15.56078545,4.14234226,Female,7
6.098901099,8.047189562,19.89091914,4.301201626,Male,10
5.272727273,8.031710375,19.93657167,4.272795756,Female,5
5,6.514712691,15.99025059,4.145032022,Female,5
12.75,5.902633333,11.22348979,4.068683912,Male,25
15.28571429,5.886104031,13.32603129,4.126216971,Male,5
16,6.11146734,13.4476017,4.086393331,Male,10
9.1,5.92157842,13.27682791,4.114328831,Male,14
5.92,6.71417053,15.04920137,4.16915481,Female,6
20.8,6.961296046,16.49803755,4.145148755,Male,25
7.583333333,6.965080346,15.95529329,4.207498979,Male,10
7.619047619,7.13089883,18.94371132,4.209910721,Female,20
7.75,6.033086222,10.8800633,4.122829459,Female,11
8.5,6.593044534,16.23098438,4.159447189,Female,5
8.333333333,7.155396302,16.56352677,4.146937518,Male,8
7,6.499787041,14.11579859,4.153294758,Female,12
7.333333333,6.084499413,11.58094252,4.133798731,Male,15
6.636363636,7.01301579,18.54545572,4.231527097,Male,12
9.307692308,6.70073111,17.99174486,4.189690043,Male,5
5.52173913,6.510258341,17.56465862,4.189093902,Male,5
25,6.202535517,11.48540986,4.174044333,Female,25
22.69230769,6.836259277,18.06104582,4.186814251,Female,25
7.875,6.775366091,16.00767495,4.185707682,Female,10
20,7.054449658,18.41337009,4.188216274,Male,25
3.269230769,6.194405391,14.33312759,4.145549981,Female,20
8.166666667,6.501289671,13.49566852,4.110223709,Male,10
4.833333333,6.142037406,13.12717347,4.110891557,Female,5
10,7.089243155,19.0687594,4.228529428,U,15
9.727272727,6.371611847,13.56718319,4.133371252,Female,10
7.125,7.644440762,14.85116474,4.134238908,Male,5
15,7.278628942,16.69304126,4.196006816,Male,5
4.25,6.139884552,13.73140249,4.138993271,Female,4
6.571428571,6.52649486,16.57982202,4.206311379,Female,5
7.333333333,7.290974778,15.54239923,4.186540892,Female,5
20,7.239932591,14.15976181,4.143688017,Male,20
8.043478261,6.719013154,14.02710128,4.158360349,Female,12
6.6,7.875499292,18.68866788,4.238895165,Female,8
6.733333333,6.827629235,18.31980326,4.226671907,U,7
9.75,7.89319887,17.70923704,4.228523185,Male,15
25.5,6.364750757,16.54720085,4.16368661,Female,20
10.0625,5.568344504,12.18460903,4.084543184,Female,21
6.25,6.739336627,15.95529329,4.255973136,Female,9
23,8.164510269,18.86790268,4.302548806,Female,23
9.695652174,6.047372179,15.22334023,4.128879976,Female,15
11.5,6.854354502,15.79615685,4.185900501,Female,15
23.33333333,7.391415235,15.33738126,4.129455899,Female,35
10.45454546,6.663132696,15.68835412,4.136305039,Male,10
8.615384615,5.777652323,14.37586418,4.098528001,Male,10
5,6.854354502,19.04387785,4.224354232,Female,5
5.666666667,6.688354714,15.14640994,4.177332068,Male,12
5.076923077,5.823045895,13.25210023,4.121313158,Male,5
7.1,6.165417854,13.63800982,4.140887527,Female,15
8.5,6.439350371,15.74243025,4.149852934,Male,10
15,6.762729507,16.00767495,4.191442461,Male,25
12.8,7.525639975,16.29853151,4.136847418,Male,10
6.5,6.466144724,13.82363633,4.141075347,Male,10
11,6.406879986,13.66146857,4.145213559,Female,10
9.071428571,6.931471806,19.50617712,4.295619653,Female,9
13.44444444,7.157735484,17.19280214,4.252086256,Male,20
5.647058824,6.154858094,15.31848535,4.182360214,Male,6
6.368421053,7.286876412,15.5791307,4.228310719,Male,7
13,7.377133713,18.12983553,4.24581862,Female,17
11.1875,6.921658184,14.58607743,4.134776343,Female,17
10.71428571,7.00033446,15.56078545,4.201781143,Female,17
20,6.889591308,15.6702501,4.162671696,Female,35
25,6.214608098,13.86932951,4.145459498,Male,25
13.11111111,6.464588304,15.76037768,4.180086019,Male,13
10.6,6.463029457,14.91109475,4.172437129,Female,15
5.222222222,6.786716951,15.6702501,4.157964781,Female,6
53,7.058758153,18.03338731,4.216174415,Female,25
15,5.783825182,11.61247655,3.999982121,Female,10
12.25,6.725033642,14.89116832,4.179087732,Female,25
6.8,6.124683391,14.52360866,4.163341847,Male,15
27.09090909,7.117205503,15.52397181,4.147218226,Male,25
8.833333333,6.850126166,17.23824412,4.241185855,Male,10
15,6.527957918,14.99030523,4.165777964,Female,15
14.7,6.632001777,14.60678968,4.109742059,Female,25
9.444444444,6.579251212,15.84953936,4.161568891,Female,10
15,7.103322063,17.76643532,4.196450757,Male,15
5.25,6.776506992,17.32844334,4.20245669,Male,5
25.83333333,6.504288174,15.33738126,4.181495962,Female,25
8.8,6.579251212,17.02417419,4.178090565,Male,10
12.61290323,5.811140993,12.2420799,4.133912476,Female,10
20,5.998936562,13.05116011,4.152321393,Male,15
9.666666667,6.742880636,18.31980326,4.22922631,Female,15
3.857142857,6.609349243,16.26482473,4.144772211,Female,10
5.166666667,6.343880434,11.97950981,4.091216466,Female,5
4.857142857,5.814130532,11.48540986,4.064102115,Male,7
5.166666667,6.210600077,14.18164863,4.147371066,Male,7
10.44444444,7.652070746,18.91850758,4.208651496,Female,15
12,5.631211782,10.77322752,4.064053305,Female,25
26.875,8.144098463,18.01952719,4.240043947,Female,25
8.352941177,8.164510269,20.714798,4.267681204,Female,11
9.375,7.002155954,16.24792133,4.238657087,Male,12
8.166666667,6.115892125,14.99030523,4.139279287,Male,8
12,7.264730178,14.54448728,4.117837042,Female,25
17.5,8.121183242,19.03141324,4.264683716,Female,25
15,6.845879875,17.46207153,4.199037384,Female,25
15.57142857,6.850126166,15.63392285,4.171744453,Female,20
20,7.526717561,18.2523975,4.175076741,Female,15
