HV1,IC1,IC2,IC3,IC4,IC5,AVGGIFT,TARGET_D
600,362,377,392,426,13652,3.761904762,10
3385,608,731,705,784,35534,14.2,25
533,267,290,316,335,11127,4.857142857,6
798,234,252,297,321,10082,20,20
496,359,405,462,496,21791,5.857142857,5
1089,541,580,581,626,19313,12.33333333,20
645,214,308,251,313,14783,8.916666667,10
570,318,395,383,431,13139,8.625,10
404,256,295,304,347,11126,10.54761905,30
1250,319,411,429,540,25660,22.5,10
1123,547,575,631,662,20264,8.230769231,10
672,302,416,348,449,14981,6.631578947,5
568,220,279,282,353,12599,4.7,5
879,422,422,445,445,13128,8,12
777,297,424,353,563,24342,13.16666667,15
609,410,551,490,540,23275,13.23076923,18
397,203,244,246,284,9609,15,15
182,78,181,126,209,8279,4.352941177,12
2473,585,586,610,611,21343,25.84375,25
240,99,156,153,191,6133,3.260869565,4
1159,505,511,529,541,16156,12.45454546,20
351,141,157,184,192,5772,2.588235294,3
1909,473,688,648,779,25255,13.375,18
1590,524,575,647,682,27625,10.21428571,10
735,192,235,256,300,10690,13.28571429,20
1429,492,497,507,508,14106,4.75,10
543,271,349,339,387,12961,4.964285714,5
910,302,415,421,548,23312,12.23076923,21
506,191,214,253,273,8923,14.81818182,20
2056,906,924,931,957,29903,7.2,8
2578,338,347,415,430,11844,13.18181818,20
1680,884,878,943,935,27875,5.076923077,5
1010,505,515,497,517,16107,8,10
954,396,416,438,471,16762,13.75,10
715,295,301,333,355,9884,7.111111111,8
1709,511,518,527,537,15138,15,20
587,438,466,438,473,14390,4.590909091,9
742,246,361,287,393,14377,12,13
765,313,332,373,386,18180,9.875,15
259,121,140,175,217,7916,16.34146342,17
214,151,176,203,240,8210,17,23
289,171,226,224,283,9765,9.214285714,12
4601,1060,1069,1025,1032,48133,50,100
498,139,229,246,299,7461,5.5,6
397,217,294,259,315,11627,9.8,20
832,310,338,348,376,11972,10,10
550,137,218,296,426,18812,16,21
5014,756,664,765,770,31694,13,16
719,330,340,389,416,14248,10.86666667,11
521,252,297,293,343,10057,18.18181818,15
364,305,333,329,383,12461,15.55555556,18
2182,555,561,559,569,17516,19,25
2807,478,497,504,542,17103,12.75,14
1075,368,457,450,531,33797,12.25,20
473,300,319,333,373,11482,8.666666667,10
2786,301,366,340,393,16808,15.83333333,18
880,268,304,346,376,11069,6.8,5
439,203,203,230,228,5774,5.636363636,5
1194,247,307,311,349,13998,15.33333333,20
491,227,323,276,358,14229,11.84615385,10
640,168,292,232,302,11377,3.545454546,3
718,193,243,274,311,11481,13.42857143,37
3469,656,696,725,767,23498,17.3125,20
756,246,268,297,331,14448,8.958333333,6
854,382,407,406,419,14002,22.5,20
300,87,163,134,185,7586,4.838709677,5
835,401,423,487,537,20242,3.375,3
698,388,412,418,448,12449,9.5,12
926,291,353,371,405,15208,31.81818182,50
2403,461,485,550,585,21965,15,15
1234,363,456,441,561,21054,11.23529412,14
1951,366,385,369,400,12255,4.619047619,5
595,339,363,363,386,11471,5.954545455,9
289,140,157,146,158,6204,6.125,8
863,238,311,319,404,14415,7,13
822,318,354,420,488,17908,9.75,15
545,321,353,336,371,13748,8.619047619,10
706,391,458,434,493,19160,8,10
1900,404,582,498,664,34592,5.2,6
482,85,183,212,343,12409,6,10
2111,320,408,444,550,28034,16.5,50
1074,469,472,510,516,18042,8.823529412,15
1045,528,538,604,618,19402,15,20
634,266,320,323,372,12161,6.583333333,12
362,208,217,238,255,7220,7.142857143,10
1906,512,540,759,896,41437,8.125,10
530,309,375,276,375,11438,5.5,6
1086,279,320,333,405,15038,10,12
1521,405,419,464,508,21761,6.875,10
683,312,337,329,354,11075,4.866666667,7
3125,616,759,714,817,37628,6.098901099,10
3077,620,754,617,692,29524,5.272727273,5
675,336,375,325,372,11280,5,5
366,132,182,196,229,6873,12.75,25
360,206,266,252,307,9936,15.28571429,5
451,211,227,245,264,7676,16,10
373,204,249,250,282,9186,9.1,14
824,285,305,333,356,13339,5.92,6
4104,811,848,827,876,29544,10.30769231,12
1055,366,462,379,400,11289,20.8,25
1059,334,513,392,528,17632,7.583333333,10
1250,537,576,572,598,17954,7.619047619,20
417,122,283,160,250,9715,7.75,11
730,350,362,364,393,12460,8.5,5
1281,370,386,372,403,11428,8.333333333,8
665,240,264,273,312,11939,7,12
439,143,187,189,230,10453,7.333333333,15
1111,506,591,552,636,21181,6.636363636,12
813,465,485,489,511,15458,9.307692308,5
672,435,478,462,473,15391,5.52173913,5
494,140,161,175,245,13810,25,25
931,470,492,472,519,15138,22.69230769,25
876,337,353,403,439,15017,7.875,10
1158,496,489,517,528,15293,20,25
490,250,299,288,345,11320,3.269230769,20
666,213,253,268,288,8943,8.166666667,10
465,198,239,260,292,8982,4.833333333,5
1199,547,556,597,605,20694,10,15
585,216,266,255,292,10423,9.727272727,10
2089,275,296,322,356,10484,7.125,5
1449,378,439,395,470,16190,15,5
464,223,249,254,281,10826,4.25,4
683,371,436,422,484,17476,6.571428571,5
1467,311,323,356,392,15108,7.333333333,5
1394,242,263,302,300,11177,20,20
828,236,264,306,329,12366,8.043478261,12
2632,517,572,571,618,22438,6.6,8
923,489,496,571,599,20399,6.733333333,7
2679,445,470,535,572,20693,9.75,15
581,369,372,369,383,12835,25.5,20
262,163,206,226,260,7587,10.0625,21
845,334,351,496,511,25715,6.25,9
3514,531,682,625,833,38075,23,23
423,294,323,322,360,10114,9.695652174,15
948,325,353,367,398,15038,11.5,15
1622,300,293,327,322,10153,23.33333333,35
783,319,350,340,350,10631,10.45454546,10
323,252,266,260,283,8292,8.615384615,10
948,545,604,655,684,20038,5,5
803,290,361,350,382,14138,5.666666667,12
338,203,254,242,284,9618,5.076923077,5
476,219,280,272,319,10966,7.1,15
626,322,355,346,374,11659,8.5,10
865,337,349,415,465,15657,15,25
1855,354,488,398,533,10670,12.8,10
643,227,311,293,338,10980,6.5,10
606,220,244,265,290,11294,11,10
1024,583,613,652,689,35842,9.071428571,9
1284,410,539,532,642,24921,13.44444444,20
471,299,334,303,347,14658,5.647058824,6
1461,313,342,411,464,20659,6.368421053,7
1599,475,591,568,668,23702,13,17
1014,262,273,306,350,10522,11.1875,17
1097,312,463,371,473,16896,10.71428571,17
982,318,388,341,384,12744,20,35
500,229,304,292,347,11313,25,25
642,323,355,356,384,14420,13.11111111,13
641,278,289,304,322,13653,10.6,15
5886,1096,1500,1005,1116,82369,19.3125,26
886,318,339,360,388,12332,5.222222222,6
1163,468,493,511,548,18824,53,25
325,144,231,178,190,4578,15,10
833,277,350,329,387,14317,12.25,25
457,259,323,308,370,12804,6.8,15
1233,310,347,365,399,11450,27.09090909,25
944,413,459,559,571,22847,8.833333333,10
684,282,318,336,375,13025,15,15
759,263,270,281,287,8915,14.7,25
720,328,357,358,381,12646,9.444444444,10
1216,449,470,492,514,16243,15,15
877,419,473,450,496,16981,5.25,5
668,300,322,344,385,14567,25.83333333,25
720,399,432,406,446,14215,8.8,10
334,165,193,219,268,10461,12.61290323,10
403,195,288,237,365,11859,20,15
848,489,518,505,563,20806,9.666666667,15
742,352,351,370,372,11260,3.857142857,10
569,156,158,187,202,7914,5.166666667,5
335,140,157,154,170,6682,4.857142857,7
498,243,284,285,326,11462,5.166666667,7
5914,1490,1500,1275,1282,58689,12.63157895,15
2105,535,555,557,578,17785,10.44444444,15
279,119,165,170,207,6680,12,25
3443,467,536,570,596,22642,26.875,25
3514,691,728,763,795,28298,8.352941177,11
1099,351,513,421,564,22396,9.375,12
453,282,294,270,303,10847,8.166666667,8
1429,260,253,315,329,9400,12,25
3365,544,525,655,621,27608,17.5,25
940,428,465,452,495,16556,15,25
944,316,336,334,362,13586,15.57142857,20
1857,484,497,526,531,13912,20,15
557,190,302,267,346,9593,20,20
1785,692,760,728,792,32092,11.54545455,10
818,156,155,195,192,5422,7.642857143,10
2476,429,349,466,489,16293,8,15
2528,439,591,542,686,32768,24.77777778,10
877,293,336,362,405,13707,10.22222222,3
2018,709,755,752,797,26070,4.722222222,5
703,161,206,206,232,8860,7.818181818,10
1465,514,638,589,720,27151,7.818181818,10
2123,307,433,388,494,18146,4.4,12
675,272,310,301,358,13135,3.083333333,3
382,204,241,228,267,8519,29.5,20
831,242,286,281,333,19039,7.375,8
403,209,223,213,244,9078,8.619047619,10
1460,551,565,641,668,21916,7.102941177,15
405,209,236,227,273,10328,15,15
1122,554,560,607,618,20341,25.125,20
1133,430,601,533,621,26361,12.21428571,15
417,256,297,311,353,11877,13.68,18
351,192,214,212,235,8757,20,25
589,270,317,292,325,10889,8.588235294,7
659,315,365,356,399,14721,13.16666667,21
467,206,261,260,308,9725,6.666666667,6
951,601,611,639,648,20169,3.333333333,4
825,417,459,453,503,16332,4,4
649,255,273,317,357,11141,7.965357143,13
2339,416,416,442,454,14849,12.85714286,25
669,263,343,314,372,13336,4.973684211,5
1407,368,407,369,386,11969,10.2,10
723,371,414,398,456,18915,6.538461539,10
629,210,277,279,327,11405,9.5,15
2311,408,510,450,534,18096,12.03703704,16
2250,539,592,576,601,18081,7.68,11
3675,732,778,797,851,35648,29,40
277,112,123,154,168,5611,20,10
4255,646,698,674,755,26682,11.25,25
896,441,512,505,569,17474,9.8,35
1208,571,594,616,660,20295,15,15
417,131,199,200,282,6858,13,12.5
2094,352,401,395,456,14963,23,23
406,274,298,337,358,10873,9.5,15
601,249,274,286,306,11235,15,30
0,0,0,0,0,0,38,43
342,174,228,217,262,8356,5.857142857,5
605,223,326,283,323,12224,12.25,10
1269,409,457,443,490,17132,3.4,4
2298,374,514,473,604,31281,98.78571429,200
2469,340,411,475,522,23188,13.25,12
4750,250,285,314,378,17013,10,15
469,133,200,218,302,10321,6.6,15
1047,213,305,294,388,15868,9.516129032,10
2056,545,597,658,756,26183,17.66666667,20
1909,417,510,468,550,23187,12.5,20
502,247,298,292,336,11053,9,15
714,187,290,282,376,13679,12.07142857,15
475,226,260,241,261,8709,15,10
838,337,366,441,496,18277,8.888888889,20
5000,665,780,737,827,37898,10.30769231,7
993,347,417,386,443,13734,12.5,12
4026,762,787,794,835,31860,11.71428571,12
443,261,309,292,335,11545,9.8,13
917,391,463,476,519,16290,8.571428571,9
655,258,274,314,344,13780,19.4,15
1058,479,499,525,562,18116,8.75,14
483,180,206,207,223,7610,15,21
2070,540,781,678,876,33467,5.5,10
861,243,240,280,289,6630,10.88888889,16
2280,353,397,419,467,16726,5.484848485,10
772,331,338,405,427,14242,6.411764706,7
1017,496,510,537,554,21385,18.17647059,50
509,373,377,410,430,12992,15,10
717,306,315,333,358,11279,4.85,2
1209,466,467,517,516,16254,3.21875,3
0,0,0,0,0,0,5.666666667,6
575,318,341,379,414,12909,8.473684211,12
538,178,197,224,244,10880,4.5,5
1165,391,518,454,533,22667,7,10
2341,311,469,427,502,13577,8,13
516,231,252,275,295,10607,9.857142857,13
2171,545,613,612,665,22696,15,21
550,289,345,327,363,12798,16.5,25
529,277,360,345,397,12618,17.5,10
849,394,422,430,457,14757,15,15
3500,351,260,463,407,26034,15.66666667,24
797,377,418,423,451,16163,7.769230769,23
595,248,274,288,313,15936,6.125,10
5743,564,812,708,903,44839,4.1,5
326,184,256,242,292,11372,11.4,12
890,519,525,551,560,17872,6.175,7
810,408,421,455,469,15766,12.83333333,20
139,63,106,92,137,5159,3.3125,4
646,349,361,383,406,12807,11.66666667,17
466,222,260,263,306,13774,7.615384615,7
1118,510,563,562,607,22026,14.38461539,23
419,212,268,258,306,10063,8.166666667,12
394,228,244,251,276,9401,6,8
584,283,386,307,386,14843,15,5
263,198,288,240,295,10661,3.815789474,5
740,240,288,294,324,10701,4.375,4
1390,386,412,457,482,25272,12.55555556,10
295,155,161,199,223,8290,25.11111111,50
732,409,416,450,463,13763,11.66666667,20
674,294,381,347,405,13120,6.266666667,13
820,454,476,555,595,24703,9.5,12
3570,471,561,561,628,19152,8.272727273,15
3694,421,611,601,666,28021,32.22222222,20
621,267,328,300,352,11523,10.5875,12
1569,553,605,626,684,27532,18.33333333,20
617,129,322,200,308,9955,5.88,10
835,358,400,394,426,20786,13.0625,15
655,406,432,430,481,16426,9,10
1200,529,552,516,529,18107,14.68421053,12
534,206,231,248,272,9104,13.55555556,23
1625,392,452,475,541,19656,7.669259259,15
786,288,328,331,391,15709,8.75,10
420,171,234,247,293,10643,15,20
799,325,400,421,506,17372,3.4,6
709,262,304,339,372,13486,11.25,15
480,157,184,214,246,9020,5.916666667,8
700,252,257,281,302,12806,20,20
668,351,386,352,376,13340,13.25,25
722,267,317,324,399,14988,4.852941177,8
751,304,340,338,381,13051,8.625,15
1286,500,502,542,551,19082,15,15
687,230,219,261,267,11087,4.592105263,5
915,377,432,445,492,16206,10.33333333,50
1164,348,467,432,462,16576,20,10
1200,537,613,576,643,22219,7.857142857,15
500,272,314,313,359,12017,20,20
485,247,378,305,370,12619,7.181818182,6
2941,654,843,729,879,33387,13.55555556,15
488,211,211,256,247,9244,8.166666667,15
646,239,249,305,328,10757,5.1,12
469,222,241,257,304,10469,10.875,15
1149,420,460,469,509,17492,23.33333333,200
395,189,242,215,252,8510,6.857142857,6
1426,435,534,509,577,21462,20.14285714,25
1522,374,485,453,537,20172,5,5
824,514,510,569,550,19537,14,22
1247,321,358,357,385,10994,7.376458333,8
744,337,379,374,411,14083,15,15
271,202,236,242,289,9865,9.866666667,13
635,236,243,298,307,11588,15,5
450,258,310,301,339,11241,4.8,6
524,264,269,329,325,11359,11.8,25
444,260,296,288,341,11387,8.958333333,10
1709,368,422,408,454,14118,7.176470588,10
529,197,232,241,274,9695,14.57142857,20
810,295,373,374,430,19398,11,20
1412,399,413,442,457,15307,15.33333333,15
1392,279,343,342,401,14099,8.5,10
2172,1033,1048,1031,1078,42625,23.33333333,35
1095,520,600,584,648,20341,10,20
636,281,311,295,341,11957,8.75,20
308,161,186,204,219,6576,4.5,5
1883,771,804,853,905,39170,7.736842105,10
1185,244,384,311,409,15753,9.666666667,10
875,280,317,343,381,15917,7,20
229,214,260,246,285,8985,15.91666667,15
184,129,152,192,221,6801,10.4,20
331,154,237,217,273,10270,4.444444444,5
405,279,340,349,381,10716,4.785714286,20
0,0,0,0,0,0,6.428571429,13
323,125,149,157,201,7798,11.5,5
637,404,407,446,457,13216,4.714285714,20
3742,508,547,542,569,22722,9.772727273,8
1125,227,287,246,279,15743,10.25,20
0,0,0,0,0,0,11.45454546,20
876,364,504,414,529,19328,24.44444444,25
4392,516,539,509,549,21857,28.92307692,10
1545,305,326,360,376,10242,16.25,10
1588,238,328,295,369,14499,28.75,50
602,336,366,363,391,12418,9,10
473,164,179,207,215,9819,5.5,6
740,240,288,294,324,10701,5,5
431,258,283,289,319,9791,7.25,10
720,359,405,413,456,15657,12.33333333,15
325,119,133,188,210,8856,6.363636364,6
328,132,201,183,203,6903,5.909090909,11
3431,549,626,610,664,20683,15.2,20
639,242,236,274,269,5612,6.55,10
1189,463,526,531,575,21120,8,10
304,249,260,281,297,9565,5.8,6
493,188,202,223,259,9997,44.72727273,25
567,149,158,210,223,7817,5,6
521,216,243,260,292,9845,5.266666667,5
885,345,565,473,595,30256,11.1,15
1757,472,488,560,588,20587,8.388888889,10
704,314,349,358,415,11865,13,20
569,356,384,440,515,19771,6.75,12
634,184,206,235,250,8708,8.818181818,10
2378,306,344,377,410,13027,7.444444444,10
1537,495,509,528,544,17689,13,20
424,252,303,299,354,14198,11.66666667,20
758,390,397,448,461,14397,7.857142857,5
907,422,464,459,486,15645,4.590909091,5
2421,552,544,568,556,15948,12.14634146,18
1444,439,441,475,485,16815,6.8,10
736,331,390,379,432,16926,8.666666667,16
2901,459,585,556,711,25733,13.66666667,20
371,242,287,244,291,9371,9.413793103,9
275,282,319,288,331,11044,5.916666667,10
949,303,347,347,390,14449,12,12
1572,566,587,623,684,23133,10,20
949,264,371,321,411,12784,12.5,10
1528,327,358,370,391,13190,19.16666667,25
5283,613,696,674,742,29050,10.63636364,20
973,463,488,498,525,17027,13.375,20
565,294,367,314,344,11329,4.454545455,3
786,419,452,444,466,15010,4.555555556,5
516,272,337,303,344,11682,5.578947368,10
218,172,208,226,258,8660,11.66666667,20
377,173,212,225,261,8169,5,5
871,339,355,363,384,11889,9.5,13
1631,682,649,820,831,26585,10,3
1398,150,213,223,272,8690,122.1666667,95
786,352,371,384,423,16104,3.444444444,3
363,256,298,288,331,12080,5.125,10
394,115,185,152,214,6854,5,5
938,297,319,344,379,15721,14.07142857,20
342,209,214,241,261,10728,7,7
879,464,485,463,493,15730,9.666666667,16
466,271,292,291,325,11148,5,9
1438,366,570,534,622,21758,12.57142857,25
529,197,232,241,274,9695,5.5,8
0,0,0,0,0,0,9.5,8
1555,522,530,582,593,17990,28.75,30
553,340,399,355,395,13167,6.862068966,13
723,265,361,351,485,17145,18.4,26
1951,556,578,619,625,17208,9.681818182,12
1060,519,602,559,631,18341,6.357142857,13
2158,576,617,604,651,20066,9.857142857,12
975,301,366,322,393,17572,3.407407407,3
2377,633,637,652,663,19545,9.111111111,10
1096,301,297,380,368,12359,12.28571429,20
1382,474,581,557,680,29415,15,30
479,280,304,333,350,10986,5.884615385,10
860,294,322,329,348,15425,18,5
393,130,147,178,213,5559,4.363636364,5
3617,549,558,614,599,19464,6.666666667,10
819,255,263,323,342,13588,4.454545455,10
1457,317,346,375,419,10573,7.571428571,5
872,418,424,458,482,15287,10.83333333,20
0,0,0,0,0,0,10.66666667,45
867,470,546,537,611,31308,12.71428571,20
2953,247,307,303,384,16742,4.4375,5
419,235,277,284,317,10482,5.227272727,5
259,265,311,316,349,11187,7.346153846,10
1274,520,541,548,575,21997,6,7
2408,906,952,924,961,42897,15,20
1936,353,360,407,409,9361,10.72727273,15
1989,771,790,817,837,27373,18.33333333,25
5795,1329,1326,1201,1204,57002,11.66666667,15
1938,400,482,500,606,34430,55,50
476,216,264,270,310,11175,5.2,8
875,391,415,381,425,14468,11.42857143,10
1179,309,321,401,440,21343,14.10526316,16
1979,408,469,468,610,47349,15,10
439,134,189,168,212,7525,5.666666667,10
969,515,562,544,596,22008,25,25
482,119,226,234,294,8265,12.53846154,15
683,194,216,295,333,10267,11.36363636,35
701,490,578,521,587,18230,15,15
5567,1094,1189,1045,1093,52169,25,30
693,373,457,413,463,16854,15,20
492,332,450,425,471,21410,8.4375,10
475,285,302,275,301,9446,25,25
1859,420,407,465,461,12512,4.272727273,11
696,277,314,325,355,12415,20.4,20
1711,401,441,527,608,23098,12.4,18
267,208,238,233,256,8548,17.1,20
1239,348,365,399,428,14561,9.444444444,10
1642,522,551,611,651,28264,4.913043478,5
439,362,388,371,404,13570,10.6,15
679,277,295,317,347,13133,13.14285714,20
545,257,265,301,301,10669,17.625,21
940,203,244,303,338,13487,9.7,20
731,304,355,349,382,13513,6.578947368,10
717,339,388,381,424,14609,12.5,25
779,260,258,318,328,16604,8.888888889,11
1890,397,428,431,460,12538,6.714285714,7
563,251,282,266,291,11725,3.516129032,5
562,360,480,388,474,12391,20,30
622,306,338,316,345,10625,16.65384615,25
673,293,335,296,348,12900,11.5,15
1234,284,276,308,284,8270,5.75,10
842,420,419,476,494,12894,16.4,23
2417,575,835,693,905,34152,10.5,10
614,222,317,305,363,13840,8.666666667,10
436,230,252,268,307,10963,14.7,15
890,463,474,512,523,9493,11.28571429,15
365,255,309,287,340,11180,6.933333333,3
1006,427,411,464,458,16068,14.0952381,21
3373,546,670,633,752,32474,7,11
1795,478,508,490,529,14687,36,36
444,225,264,269,299,10088,17.14285714,25
