,client_id,Variation
22640,9478339,Control
22641,1465875,Test
22642,9224292,Test
22643,9744723,Test
22644,2942905,Control
22645,1434751,Test
22646,5946442,Control
22647,3059335,Test
22648,9030251,Test
22649,2144256,Control
22650,9003412,Control
22651,4040498,Test
22652,7806799,Test
22653,5418938,Test
22654,1031663,Test
22655,6359098,Test
22656,2948504,Control
22657,318876,Test
22658,6153464,Control
22659,9892159,Test
22660,2831995,Test
22661,7695868,Test
22662,5860565,Test
22663,3835687,Test
22664,1545233,Control
22665,1169957,Test
22666,1802255,Test
22667,3985863,Test
22668,8942888,Control
22669,616089,Test
22670,5147910,Test
22671,9316980,Test
22672,6929446,Test
22673,3517900,Control
22674,2920485,Test
22675,7848908,Test
22676,6887763,Test
22677,4264671,Test
22678,4676691,Test
22679,9245399,Control
22680,3650185,Control
22681,9915555,Control
22682,3349037,Control
22683,6684015,Test
22684,902499,Control
22685,4656772,Test
22686,2755989,Control
22687,7802574,Test
22688,3481997,Control
22689,1924358,Control
22690,8363147,Test
22691,9112160,Test
22692,2417819,Control
22693,4106730,Test
22694,1768187,Test
22695,1009021,Control
22696,5188201,Control
22697,4190314,Control
22698,5376149,Control
22699,272484,Test
22700,5754995,Test
22701,1075066,Test
22702,3839531,Control
22703,527708,Test
22704,5931788,Test
22705,6697932,Test
22706,7019905,Test
22707,7115797,Control
22708,2195240,Test
22709,3575659,Control
22710,6010355,Test
22711,7229632,Control
22712,6018486,Test
22713,1577767,Control
22714,5162796,Test
22715,2806047,Control
22716,3203669,Test
22717,6586073,Test
22718,2328592,Control
22719,2549008,Test
22720,4817444,Control
22721,3862418,Test
22722,5519930,Test
22723,1645625,Test
22724,6407166,Control
22725,1711529,Control
22726,5580694,Test
22727,8916884,Test
22728,9191313,Test
22729,5994870,Test
22730,8024012,Control
22731,8009803,Test
22732,750874,Test
22733,3591304,Test
22734,572522,Test
22735,7707023,Test
22736,6180572,Test
22737,6809928,Control
22738,4889751,Control
22739,8446061,Test
22740,8235558,Control
22741,8962172,Control
22742,3893607,Test
22743,8325418,Control
22744,9998156,Test
22745,4785359,Test
22746,231804,Test
22747,7888479,Test
22748,3941116,Control
22749,1559624,Control
22750,827080,Test
22751,2478041,Test
22752,2400957,Test
22753,7638574,Test
22754,987364,Test
22755,8820590,Test
22756,5063195,Test
22757,4238512,Test
22758,773392,Control
22759,1221796,Test
22760,7345204,Control
22761,11880,Test
22762,1930869,Test
22763,8254601,Control
22764,1213849,Test
22765,893278,Control
22766,9737013,Control
22767,7297859,Control
22768,2969737,Control
22769,9249796,Control
22770,1009045,Test
22771,2966471,Test
22772,4823082,Test
22773,6821987,Control
22774,8866819,Test
22775,4689869,Control
22776,3122460,Test
22777,3738693,Test
22778,7351468,Control
22779,7544362,Test
22780,8547914,Control
22781,1367239,Control
22782,1534996,Control
22783,4111144,Test
22784,5140933,Test
22785,3162457,Test
22786,4060801,Control
22787,2567135,Test
22788,6560481,Test
22789,4798272,Control
22790,5566417,Control
22791,9854171,Test
22792,3057486,Test
22793,9131334,Test
22794,3434892,Control
22795,4627932,Control
22796,1962563,Test
22797,7602950,Test
22798,6656548,Control
22799,2905307,Test
22800,6050973,Control
22801,6770783,Test
22802,6573375,Test
22803,2060349,Test
22804,1385159,Control
22805,717527,Control
22806,5059105,Test
22807,832313,Test
22808,2787673,Control
22809,7483085,Control
22810,9853329,Control
22811,1841425,Control
22812,7392118,Test
22813,3622154,Test
22814,3400889,Test
22815,7464571,Test
22816,1907479,Test
22817,5870520,Test
22818,693062,Control
22819,4525231,Test
22820,6554394,Control
22821,4376203,Control
22822,1536463,Control
22823,568724,Test
22824,2454436,Test
22825,356780,Control
22826,2611292,Control
22827,7450096,Control
22828,1291022,Control
22829,5066437,Test
22830,7468099,Control
22831,8697862,Test
22832,83683,Control
22833,679865,Test
22834,4824781,Control
22835,9128986,Test
22836,7425498,Test
22837,3652521,Test
22838,9621245,Control
22839,8801899,Test
22840,8420137,Test
22841,3992683,Test
22842,9524835,Test
22843,3658635,Test
22844,7972724,Control
22845,8998625,Test
22846,9257383,Control
22847,3408170,Test
22848,1324004,Test
22849,5646570,Test
22850,5212280,Test
22851,8783704,Test
22852,3205867,Test
22853,1011923,Control
22854,1754536,Control
22855,6252758,Control
22856,8653282,Test
22857,7397888,Test
22858,739944,Test
22859,6824199,Control
22860,6309891,Control
22861,1950203,Test
22862,5320108,Test
22863,6968063,Test
22864,4456421,Control
22865,8399455,Control
22866,3353618,Control
22867,4253896,Control
22868,1324286,Test
22869,495030,Control
22870,8222987,Test
22871,9434740,Control
22872,9452002,Control
22873,2331613,Control
22874,2413454,Test
22875,804318,Control
22876,3268232,Test
22877,1335481,Control
22878,1114434,Control
22879,2244761,Test
22880,3017579,Control
22881,2578419,Test
22882,8142623,Control
22883,7198788,Control
22884,8415753,Test
22885,730801,Test
22886,6672348,Test
22887,4388241,Test
22888,6816212,Control
22889,6006194,Control
22890,9729013,Test
22891,3225038,Test
22892,9212533,Control
22893,5859808,Control
22894,3901105,Control
22895,5103018,Control
22896,8425735,Control
22897,1748002,Test
22898,5216573,Control
22899,2627413,Test
22900,8491056,Test
22901,9224663,Test
22902,9086225,Control
22903,4721244,Test
22904,9056822,Test
22905,5441788,Test
22906,9331531,Control
22907,31336,Test
22908,2818136,Test
22909,6205458,Control
22910,5899752,Control
22911,5966949,Test
22912,7650054,Control
22913,3502301,Test
22914,3124094,Test
22915,8543146,Test
22916,4663381,Test
22917,6638301,Test
22918,5495061,Test
22919,1831070,Test
22920,4774104,Test
22921,4503636,Test
22922,9873188,Control
22923,506107,Control
22924,1606584,Test
22925,6988588,Test
22926,80006,Test
22927,502017,Control
22928,1842336,Control
22929,1445649,Control
22930,2088685,Test
22931,3204570,Test
22932,9583228,Control
22933,3227110,Control
22934,104328,Control
22935,5083366,Control
22936,2386141,Control
22937,8578518,Test
22938,2092231,Test
22939,7314276,Control
22940,7679903,Control
22941,1391422,Control
22942,5633126,Test
22943,1323239,Test
22944,2894209,Test
22945,4908136,Test
22946,7872965,Test
22947,3011342,Control
22948,1291265,Test
22949,1145881,Control
22950,5673075,Control
22951,9409062,Control
22952,639727,Test
22953,6786194,Control
22954,8670426,Test
22955,8446955,Control
22956,1077064,Control
22957,6032939,Test
22958,3176838,Test
22959,590187,Control
22960,9811749,Control
22961,2799991,Test
22962,9183123,Test
22963,7977396,Test
22964,8040052,Control
22965,1738333,Test
22966,3495158,Control
22967,6327365,Control
22968,9982239,Test
22969,1549978,Test
22970,5539142,Control
22971,9708352,Control
22972,4297948,Test
22973,1831854,Control
22974,4681050,Test
22975,5167876,Test
22976,698205,Control
22977,3129702,Test
22978,5602040,Test
22979,5424154,Control
22980,6845489,Control
22981,1763151,Test
22982,1506366,Control
22983,1886161,Control
22984,4986682,Control
22985,3024259,Test
22986,5055040,Test
22987,4039740,Test
22988,3652802,Test
22989,137816,Test
22990,1653342,Test
22991,180381,Control
22992,3037751,Control
22993,5612543,Test
22994,2601868,Test
22995,6998768,Test
22996,3552309,Test
22997,280640,Control
22998,8883167,Test
22999,9946042,Test
23000,663711,Test
23001,2629733,Control
23002,4309057,Test
23003,4070645,Test
23004,917800,Control
23005,6725926,Control
23006,9608866,Control
23007,7343742,Control
23008,2808727,Control
23009,9582963,Test
23010,2559930,Control
23011,4147280,Control
23012,7928821,Test
23013,7345491,Test
23014,9875372,Test
23015,3492512,Test
23016,2615545,Test
23017,841699,Test
23018,7836898,Test
23019,546461,Test
23020,6155912,Control
23021,4134661,Test
23022,6793703,Test
23023,9638530,Test
23024,661171,Test
23025,7225623,Control
23026,9905146,Control
23027,6101638,Control
23028,4494418,Test
23029,6776391,Control
23030,3787912,Control
23031,8716565,Test
23032,3522819,Control
23033,3882086,Control
23034,6767276,Control
23035,7779213,Test
23036,4382767,Test
23037,9342917,Control
23038,480811,Control
23039,8899589,Control
23040,938088,Test
23041,410527,Control
23042,1854993,Test
23043,6784676,Test
23044,9290429,Control
23045,1907211,Control
23046,2378055,Test
23047,1458074,Test
23048,6730557,Control
23049,8052084,Test
23050,2582853,Test
23051,9209353,Control
23052,3522550,Test
23053,2598263,Test
23054,452274,Control
23055,4009584,Control
23056,5892346,Control
23057,4840686,Control
23058,4418079,Test
23059,2809668,Test
23060,1104755,Test
23061,9678667,Test
23062,9268647,Control
23063,9289251,Test
23064,426074,Test
23065,8841258,Control
23066,4098071,Test
23067,1606479,Test
23068,8563448,Test
23069,6734265,Control
23070,5485112,Test
23071,4134775,Test
23072,6424603,Test
23073,2463844,Test
23074,4317393,Test
23075,8025576,Test
23076,5030525,Control
23077,3909011,Test
23078,9549908,Control
23079,5572966,Test
23080,4699642,Control
23081,2357490,Control
23082,811242,Control
23083,5147792,Test
23084,4340493,Test
23085,7796066,Test
23086,8562013,Control
23087,3269880,Control
23088,4757684,Test
23089,2907270,Control
23090,8818329,Test
23091,5412721,Control
23092,2071841,Control
23093,7287656,Test
23094,6546613,Control
23095,9684706,Test
23096,8037539,Test
23097,806442,Control
23098,4498809,Test
23099,6803053,Control
23100,9333749,Control
23101,2359159,Control
23102,1499088,Control
23103,3939719,Control
23104,1501027,Test
23105,1392842,Test
23106,4450581,Test
23107,3549548,Control
23108,6725780,Control
23109,1906379,Test
23110,6084029,Test
23111,2996230,Control
23112,9930063,Test
23113,1913082,Control
23114,3457117,Test
23115,5688492,Control
23116,9060425,Test
23117,7572986,Test
23118,2149205,Control
23119,1369270,Control
23120,6439990,Test
23121,9371037,Test
23122,3281716,Test
23123,3084509,Control
23124,1759700,Control
23125,1210804,Test
23126,2639740,Control
23127,4927781,Test
23128,6917895,Control
23129,5913445,Test
23130,7492322,Test
23131,6210162,Control
23132,4127597,Test
23133,354541,Test
23134,2693433,Test
23135,9696890,Test
23136,5132085,Test
23137,6085193,Test
23138,262702,Test
23139,9516559,Control
23140,8421108,Control
23141,2147313,Test
23142,8927536,Control
23143,2753020,Test
23144,9449889,Control
23145,914926,Test
23146,1482562,Control
23147,1946068,Control
23148,8609715,Control
23149,410298,Test
23150,7300238,Control
23151,659800,Control
23152,1883495,Test
23153,7214869,Control
23154,7269600,Control
23155,2604894,Test
23156,5908339,Control
23157,7332887,Test
23158,4269937,Control
23159,1419408,Control
23160,991383,Test
23161,7111225,Test
23162,5312586,Control
23163,3054118,Control
23164,3268387,Control
23165,9801271,Control
23166,7262817,Control
23167,1494215,Test
23168,4010843,Control
23169,8552493,Test
23170,8731048,Control
23171,8753218,Control
23172,7182695,Test
23173,2056567,Control
23174,4594618,Test
23175,5610470,Control
23176,1901853,Control
23177,5669993,Test
23178,1009318,Test
23179,1675422,Control
23180,6048186,Test
23181,6224458,Test
23182,9243700,Control
23183,916018,Test
23184,1027958,Test
23185,9276193,Control
23186,7344378,Test
23187,8339419,Test
23188,9328852,Control
23189,4006246,Test
23190,8150867,Test
23191,5810660,Control
23192,428635,Control
23193,6170523,Control
23194,6747982,Control
23195,3622914,Control
23196,2429429,Test
23197,2019893,Test
23198,7510127,Test
23199,1899793,Control
23200,4513475,Control
23201,4784909,Test
23202,2027429,Control
23203,8413895,Control
23204,8139858,Test
23205,9269060,Test
23206,5766782,Test
23207,5002549,Control
23208,1819032,Test
23209,8518982,Test
23210,1210487,Test
23211,1419301,Test
23212,2372230,Control
23213,7516737,Control
23214,4609176,Test
23215,6270117,Test
23216,2139166,Control
23217,9346966,Test
23218,4456518,Control
23219,9309221,Test
23220,6805654,Control
23221,7728815,Control
23222,3777319,Test
23223,3382291,Test
23224,1391521,Test
23225,5646178,Control
23226,9755965,Control
23227,6470753,Control
23228,1235798,Control
23229,7761203,Test
23230,3542842,Test
23231,5442490,Test
23232,5725217,Test
23233,4912879,Control
23234,8287554,Control
23235,7696017,Control
23236,6840168,Control
23237,1582402,Control
23238,8238138,Test
23239,8543796,Control
23240,4083243,Test
23241,7289367,Control
23242,9452891,Control
23243,3061491,Test
23244,6305157,Test
23245,1436928,Test
23246,5990202,Control
23247,5499413,Test
23248,9637942,Control
23249,1283117,Test
23250,1274430,Test
23251,7445327,Test
23252,2986674,Test
23253,9537818,Test
23254,1876212,Control
23255,8666113,Control
23256,3929612,Test
23257,6612287,Test
23258,432607,Test
23259,8252168,Test
23260,2238419,Control
23261,3597484,Control
23262,5001834,Control
23263,1751888,Control
23264,1797401,Test
23265,6077122,Test
23266,1116710,Test
23267,7207981,Control
23268,7670792,Control
23269,754626,Control
23270,6885697,Control
23271,5007194,Control
23272,7287568,Test
23273,5848487,Test
23274,1199036,Control
23275,3228987,Test
23276,4413901,Control
23277,8056131,Control
23278,2113565,Control
23279,9684490,Test
23280,6473365,Control
23281,5347718,Test
23282,3112808,Control
23283,8834364,Control
23284,340947,Test
23285,55951,Test
23286,7882402,Test
23287,9977651,Test
23288,6150339,Test
23289,9678771,Control
23290,2748869,Control
23291,7026181,Control
23292,5233024,Test
23293,8495964,Test
23294,1384630,Control
23295,6643172,Control
23296,9453906,Control
23297,3431867,Control
23298,888904,Test
23299,3109616,Test
23300,8694482,Control
23301,4489530,Test
23302,1757187,Test
23303,4385537,Test
23304,2696779,Test
23305,6995126,Control
23306,1375726,Control
23307,7566862,Test
23308,5884804,Test
23309,8476559,Control
23310,5528242,Control
23311,5175851,Control
23312,722950,Control
23313,4074233,Test
23314,6033918,Test
23315,8314254,Test
23316,5284103,Control
23317,576893,Control
23318,63507,Test
23319,3373762,Test
23320,3692447,Test
23321,10363,Test
23322,8623696,Control
23323,3524354,Control
23324,3371715,Control
23325,9428704,Control
23326,5870738,Test
23327,8647458,Test
23328,9442369,Control
23329,134657,Control
23330,4964119,Control
23331,733449,Test
23332,6571419,Test
23333,6362027,Test
23334,820519,Test
23335,1402579,Test
23336,6986354,Test
23337,8980288,Test
23338,5960932,Control
23339,9796521,Test
23340,9239428,Control
23341,5948434,Control
23342,4412923,Test
23343,8256199,Control
23344,649821,Control
23345,2113706,Control
23346,9151563,Control
23347,4191064,Control
23348,587314,Control
23349,9220664,Test
23350,8712,Test
23351,4834980,Test
23352,3484825,Control
23353,9323014,Test
23354,2676574,Control
23355,630035,Test
23356,7781142,Control
23357,2579616,Test
23358,6216106,Control
23359,5324286,Test
23360,1897271,Test
23361,7750337,Control
23362,4149810,Control
23363,7520488,Test
23364,1161091,Test
23365,6605153,Control
23366,7842994,Test
23367,2560331,Control
23368,218589,Test
23369,880523,Test
23370,2436306,Test
23371,1736962,Control
23372,6048335,Test
23373,6088345,Control
23374,4955037,Test
23375,4155300,Control
23376,3245544,Test
23377,2946745,Test
23378,4031392,Control
23379,8156436,Control
23380,2990028,Test
23381,4963938,Test
23382,2560783,Test
23383,9996711,Control
23384,7381859,Test
23385,6635364,Test
23386,263861,Test
23387,3143081,Test
23388,5089978,Test
23389,20537,Control
23390,9947042,Control
23391,7850573,Test
23392,4254346,Test
23393,2300570,Control
23394,9530171,Control
23395,3675846,Control
23396,6705334,Test
23397,3389527,Control
23398,5203411,Control
23399,2244086,Control
23400,8688236,Test
23401,5394514,Test
23402,7966136,Control
23403,8553127,Control
23404,9257058,Control
23405,8965755,Test
23406,9895052,Test
23407,8565532,Test
23408,8564593,Test
23409,9837835,Test
23410,2689588,Test
23411,195310,Control
23412,2380332,Test
23413,9349855,Test
23414,8841326,Control
23415,4929920,Test
23416,6928299,Test
23417,5531284,Control
23418,6695772,Control
23419,7081585,Test
23420,7010100,Test
23421,2822827,Test
23422,330024,Control
23423,1009461,Test
23424,4101933,Test
23425,7533947,Control
23426,3044984,Test
23427,6290836,Control
23428,8621319,Test
23429,5604852,Control
23430,2670282,Test
23431,8280127,Test
23432,8499705,Test
23433,8377138,Test
23434,25043,Control
23435,1200201,Test
23436,2054719,Control
23437,4219157,Test
23438,2690825,Control
23439,8587891,Test
23440,4934404,Control
23441,2814458,Control
23442,3955964,Control
23443,977193,Test
23444,1832539,Test
23445,1881381,Control
23446,7744808,Control
