client_id,Variation
2151672,Test
8518643,Control
2232133,Control
523822,Test
7363195,Test
3773740,Control
6918929,Control
991771,Test
3524127,Test
9042600,Test
5593754,Test
8189770,Test
5622776,Control
9535940,Test
7342125,Test
3523665,Control
8241992,Test
1564207,Control
249680,Control
3334505,Test
7869927,Control
9844982,Control
3650268,Control
7477079,Control
4648446,Test
5979365,Test
2601807,Test
4636910,Control
2101802,Test
6739192,Control
6189850,Test
5949693,Test
8998848,Control
3616897,Control
5117523,Test
2530854,Test
4765568,Test
2195059,Test
1501913,Control
5625664,Test
9461515,Control
2274430,Test
8938441,Control
4230949,Test
2938439,Control
472102,Control
6368153,Test
938393,Test
9115560,Test
487803,Test
202865,Control
9772694,Test
7013112,Test
3947689,Control
9206989,Test
3616512,Control
8013659,Test
3324459,Control
1310333,Control
8490834,Test
8802656,Test
2280839,Test
5868409,Control
534729,Control
4495031,Control
3305598,Test
1613067,Control
876316,Control
1910572,Control
2990592,Test
451568,Control
9218577,Control
3399896,Control
8523430,Control
6773458,Control
5118318,Control
2757093,Test
6217535,Test
6419283,Test
9287702,Control
8921189,Control
9517523,Test
7024708,Control
1782604,Test
4017302,Test
5444874,Control
6360654,Test
2750970,Control
8393708,Control
8689010,Control
2645531,Control
9059933,Control
7310516,Test
7810082,Test
9801146,Test
6417568,Test
5374782,Control
2138383,Test
863368,Control
3471084,Control
7675271,Control
1725207,Control
8059101,Test
7561939,Control
9105028,Test
104643,Test
9466065,Control
3285000,Test
2361790,Test
3247006,Control
848289,Test
2571980,Control
6335544,Test
8722346,Control
5054246,Control
4396066,Test
6265510,Control
2140326,Test
7995744,Test
6411046,Test
5954807,Test
9067923,Control
1531962,Control
3539952,Control
9566907,Test
9652446,Test
7394414,Test
6093544,Control
3416443,Control
8833118,Test
8231258,Control
3720150,Test
8316572,Test
7101721,Test
7561139,Control
341976,Test
4478909,Test
5249489,Control
1913462,Test
1786154,Control
1402032,Test
4251567,Test
2871926,Control
7977345,Control
5487709,Control
966372,Test
2607873,Control
4822628,Test
9243681,Control
7572525,Test
7479485,Control
7233189,Test
5987822,Control
2376452,Test
9190813,Test
5567735,Test
7882579,Test
7840892,Test
6383980,Control
8857256,Test
2331309,Control
7508843,Control
8338121,Test
5367588,Test
8655930,Test
4898495,Test
5400276,Test
6290419,Test
7477039,Control
4906659,Test
1616570,Control
4179192,Test
8522542,Test
8699610,Control
9097979,Test
807550,Test
2544781,Control
7503479,Test
2673440,Control
7451917,Test
8143922,Test
434746,Test
684687,Test
1339881,Control
4465268,Control
8577819,Control
3749265,Test
1088728,Test
4135136,Control
7085828,Control
670627,Control
8985052,Control
3964465,Control
89116,Control
6584723,Control
1656237,Control
5817393,Control
611342,Control
7394311,Control
5610637,Test
8789984,Test
5917716,Test
327337,Control
313570,Test
323290,Control
6063520,Control
4532869,Control
1503196,Control
6507175,Test
2010364,Test
2645428,Control
435757,Control
4079273,Test
1565761,Test
6829146,Control
2464755,Control
5789227,Test
1494258,Test
4410902,Control
2792044,Test
379788,Control
1081847,Control
4940584,Test
9580994,Control
4952896,Test
9998773,Test
8822145,Control
3545243,Control
200648,Test
2927910,Test
9416487,Test
8541839,Control
8259569,Control
5197285,Test
3903996,Test
9886993,Test
2639555,Control
5417529,Test
5463347,Control
1235312,Control
2875466,Test
4198690,Control
5536303,Control
82566,Control
6510167,Test
5078488,Control
8605448,Control
4700003,Test
3972647,Control
4991811,Test
6638493,Test
9387217,Control
8029864,Control
1318803,Test
634072,Test
2669712,Control
9884508,Test
1027831,Control
7737184,Test
5040008,Control
1013676,Control
8262801,Control
3194331,Control
7335121,Test
5398901,Control
8149689,Control
9620368,Test
4231428,Control
9513705,Test
8131816,Test
2416620,Control
2001996,Control
1459854,Control
465982,Test
1737687,Test
6536011,Test
8611797,Control
58456,Control
1975649,Control
7895117,Control
8015992,Test
1829073,Test
3125835,Test
5331160,Test
1826856,Test
5792749,Test
5565265,Control
7875647,Control
553887,Test
9657960,Control
5085135,Test
6158474,Control
6996375,Test
846051,Test
4906171,Test
6943758,Test
6622069,Test
1495053,Test
4363631,Control
5766971,Control
740217,Test
7994112,Test
141591,Control
5510220,Control
6199526,Test
2129008,Control
4766724,Test
8565944,Test
3164932,Test
9348903,Control
8075641,Control
6213441,Test
9788611,Control
1730627,Control
6534980,Control
3143631,Test
7361200,Control
4345628,Test
8830074,Test
7362107,Control
5599100,Test
4329260,Test
7541570,Test
2124715,Control
8540292,Test
8632691,Control
8162270,Control
3447586,Control
9559591,Test
8061813,Test
2907284,Control
1259336,Test
7677373,Control
9343444,Control
3415077,Control
5055138,Test
6941492,Test
2305223,Control
6234952,Test
513785,Test
5062093,Control
2200900,Control
9222982,Control
8835876,Test
5503316,Test
6838225,Test
5090691,Test
3198495,Control
1527345,Test
4506515,Test
8037795,Test
6582932,Control
2938090,Control
7999701,Test
1015109,Test
1559596,Test
5149899,Control
9543920,Test
1805960,Test
1930761,Test
8107504,Test
5406971,Control
6033434,Test
9961437,Test
1287144,Test
7852080,Control
7295860,Test
4515143,Control
2802782,Test
6908795,Test
970062,Test
2140309,Test
6261268,Test
4056116,Test
5999222,Test
5417747,Test
7015071,Control
4030138,Test
5287377,Control
6360420,Control
9770830,Control
8668672,Control
5849432,Control
9228505,Test
355337,Control
4033437,Test
7938349,Control
4936425,Control
4552390,Test
3771690,Test
1933803,Control
5374697,Control
3900738,Test
7265744,Test
7996731,Test
9340920,Test
6653347,Control
5371282,Control
8405736,Test
1875178,Test
3081419,Test
1106136,Control
5208415,Control
5889228,Test
6125160,Test
5676559,Control
5952907,Control
6409047,Control
5955908,Test
3594779,Test
3994586,Test
8722251,Test
5592682,Control
9901958,Test
7600852,Test
7242308,Control
4481283,Control
1650287,Test
1982746,Test
4601637,Test
3041776,Control
5965015,Control
5139761,Test
2682046,Control
9835297,Test
3731776,Test
6722816,Control
4992834,Test
4075374,Test
4608190,Control
3948954,Test
8600149,Control
8320141,Control
4277617,Test
6347993,Test
9247313,Test
3611643,Control
3791128,Control
3330356,Control
6310288,Control
9953861,Test
4762487,Control
1058163,Test
9882516,Test
5382658,Test
7323055,Test
1345292,Test
9391627,Test
4991963,Control
8561235,Control
1598073,Test
9053502,Test
4420306,Test
6430161,Test
189299,Control
6577607,Control
4988104,Test
3123494,Test
3987590,Test
1341459,Control
3926312,Test
1447336,Control
2817698,Test
4001333,Test
9864849,Control
3663500,Test
1639014,Test
2353480,Control
1379217,Control
2636543,Control
3872726,Test
5775236,Test
6297093,Control
8644721,Test
4611282,Test
1147028,Control
1333273,Control
5480074,Test
7293101,Control
3972784,Test
2185907,Control
162894,Test
8849156,Test
41142,Test
9156514,Control
3862559,Test
6763479,Test
5255917,Control
7051130,Test
8155111,Control
1228761,Test
6890921,Test
5543804,Test
2170862,Control
8483529,Test
7707247,Control
7859822,Test
6927122,Control
9606503,Test
2958877,Test
2440161,Test
957006,Test
5483892,Control
5180395,Test
9354633,Test
5986383,Control
8548825,Test
9257813,Test
2461471,Control
9117173,Control
580395,Test
9860478,Test
5301754,Test
8312687,Control
7890170,Test
7485730,Control
7375132,Control
7250671,Test
5085663,Control
7692003,Test
4761355,Test
9631253,Test
8310807,Control
8385886,Control
3964454,Test
5088764,Control
413001,Control
3963779,Test
3143968,Control
8278312,Control
8535057,Control
1041265,Test
2909102,Test
875534,Test
7723139,Control
7668747,Test
8323924,Control
4589447,Test
6472452,Control
4211128,Test
1771187,Test
7495299,Control
9663688,Control
1994353,Control
1882201,Control
7288041,Control
442079,Test
1665398,Control
2813826,Test
7234094,Test
5554655,Control
20898,Control
3365395,Control
5594705,Control
2486678,Control
5328254,Control
4285909,Test
6244225,Control
6695365,Control
3672119,Control
5744154,Test
3069501,Test
5083257,Test
4967759,Control
5349284,Control
389358,Test
5079989,Test
5481185,Control
6438658,Control
1332497,Test
2767704,Test
5512199,Test
3757803,Test
4559767,Test
466142,Control
6794096,Test
9426724,Test
574728,Test
7871443,Test
2051216,Control
2010054,Control
7649036,Test
947050,Test
5141416,Test
6493653,Test
3940377,Control
8161973,Control
6708135,Control
470239,Control
5436610,Control
2994540,Control
8180196,Control
6589055,Test
4822750,Test
9713872,Control
7115036,Control
1584197,Test
3944778,Control
7479669,Control
7570481,Test
3216395,Test
8940713,Control
2054441,Test
8056344,Control
6469364,Control
9820934,Control
4959394,Control
7494704,Test
7831579,Test
8546711,Control
4514762,Control
2668652,Test
6313081,Control
2828520,Control
8670047,Control
898644,Control
9366860,Test
2253708,Control
6575520,Control
2194077,Control
7508711,Test
9482164,Test
4519687,Test
6297183,Test
3179994,Test
9328412,Test
2785619,Control
691668,Control
1863619,Control
9308901,Test
2830224,Test
7421398,Control
9736647,Control
6568225,Test
9695265,Test
3622425,Control
4868834,Control
9389999,Control
7824239,Test
2539571,Control
9547794,Control
167496,Control
5889494,Test
3620178,Control
8869930,Control
9787372,Test
2252744,Test
1133592,Test
1660435,Test
1381379,Control
3629197,Control
346406,Test
3677235,Test
7615744,Control
3939524,Test
251184,Control
4189284,Control
9439137,Test
2803523,Control
8856304,Test
9247659,Test
258909,Test
7774385,Control
7684332,Test
9606146,Control
751948,Test
1629754,Control
240288,Control
9035900,Control
6424094,Test
8114864,Control
6773158,Control
3097081,Control
6221372,Control
1232535,Test
7755762,Test
4483507,Control
837611,Test
655079,Control
1024486,Test
7275502,Control
1869378,Control
358876,Control
6375523,Test
8746468,Control
2010876,Test
318831,Test
428170,Control
714671,Test
2020972,Test
8452673,Test
2652663,Control
2311246,Control
213006,Test
9313219,Test
3396143,Control
8003898,Control
9161577,Test
6538746,Test
5192635,Control
3363406,Control
4984883,Test
9448063,Test
3929171,Test
3709458,Control
1642693,Control
7048974,Control
2581,Control
2089563,Test
318849,Test
6925610,Test
3486212,Test
836976,Test
5194623,Test
323407,Control
3901156,Test
5694283,Test
4010961,Control
5259519,Control
6333363,Test
4011032,Test
4970937,Control
5790126,Control
4849018,Test
512588,Test
4916462,Test
27907,Test
359316,Test
3099382,Control
147077,Control
9219678,Control
8335312,Test
9629829,Control
5235587,Test
6528051,Test
4720406,Test
8652280,Test
4813183,Control
6150554,Control
9091354,Test
2001063,Control
1642397,Test
982995,Control
5444203,Control
2697037,Test
5092579,Test
7785137,Test
6620013,Test
6055967,Test
3361871,Control
5182313,Test
1324191,Control
1438555,Control
1702643,Test
1825417,Control
2194088,Test
5682010,Control
2814555,Test
6108295,Control
9585598,Test
7115668,Control
2349517,Test
2453811,Test
8807704,Control
4699195,Test
3947020,Test
3676884,Test
2013826,Test
2715416,Control
2238446,Test
2244163,Test
2562534,Test
5498249,Control
8270175,Test
5263096,Control
3155184,Test
1967589,Test
3673896,Control
931254,Test
7582183,Test
1709298,Test
32471,Test
5026800,Test
4250012,Test
5683291,Control
7038496,Control
192654,Test
4259193,Control
4606865,Test
1186305,Test
89604,Test
6206436,Test
8176637,Test
1682436,Control
4836160,Test
9989513,Test
3220881,Test
4900800,Control
3709748,Test
3701690,Test
30318,Test
5688471,Test
2322348,Control
943655,Test
2006078,Test
8347580,Test
2100060,Control
1522892,Control
7461354,Test
5291841,Test
7100907,Test
4981412,Test
4472571,Test
7860120,Test
6245090,Test
2528513,Test
5540715,Control
5424595,Test
9325237,Control
8244716,Test
2493092,Control
184127,Test
6001954,Control
8894138,Test
6045882,Control
4894344,Test
2959315,Test
8642385,Test
6465174,Test
3750864,Control
2946707,Test
7056103,Test
7534652,Control
3881868,Control
2547961,Test
1138318,Control
8695994,Control
6389839,Test
4705884,Control
9908182,Control
1379081,Test
946828,Control
1108668,Test
6373368,Control
4676984,Control
1788664,Test
8655499,Control
5364720,Control
2617793,Test
4042144,Test
2709351,Test
2196738,Test
336903,Test
4436099,Control
1751419,Test
4657041,Test
9873583,Test
8484217,Control
7553011,Control
7646982,Control
3855689,Control
4989845,Control
6218392,Test
1993598,Test
1975904,Control
9228292,Test
9117250,Control
6998825,Test
8002011,Test
2047755,Control
941913,Control
5412867,Test
8164889,Control
5823625,Control
2450230,Control
6305905,Control
7165165,Test
4746055,Test
6448159,Control
9763741,Control
478156,Test
8726016,Control
5998888,Control
3476970,Test
6867407,Test
6309176,Control
2338448,Control
1579430,Control
8948931,Test
6892569,Control
8880863,Control
2276756,Test
7239987,Control
8049996,Test
8094167,Control
6849031,Test
722886,Control
2426792,Control
2555200,Control
1643648,Control
6421234,Test
8221841,Test
4907562,Test
5860978,Control
8255117,Control
3534362,Test
4194814,Test
9602769,Test
2120319,Test
8889922,Control
4419243,Control
8077552,Test
382316,Test
9808588,Test
3676438,Control
9242117,Test
7619234,Control
9919106,Test
133522,Control
7404966,Test
7116423,Test
9252853,Test
2951413,Test
